;doc_title;sub_doc_id;sentence_num;entry_type;reg_sent;sim_sent;direct_paraphrase;sentence_split;passive-active;info_delete;example_generation;explanation;de-this-ing;info_rearange;semantic_rephrasing;TER_score
776;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;728;6;\n;בישראל יש כ-63 אלף אנשים שיש להם אפוטרופוס.\n;;;;0.0;0.0;2.0;;;;9.0
777;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;729;6;\n;כל שנה, יש כ-15 אלף בקשות חדשות למינוי (להגדרה, להחלטה על) אפוטרופוס.\n;;;;0.0;0.0;2.0;;;;17.0
778;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;730;6;\n;במהלך החיים, לפעמים אדם שיש לו אפוטרופוס מעורב בתהליך של משפט.\n;;;;0.0;0.0;2.0;;;;13.0
779;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;731;6;\n;למשל:\n;;;;0.0;2.0;2.0;;;;2.0
780;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;732;6;\n;• תהליך משפטי כדי לבחור דיוּר (בית, מסגרת שגרים בה): דיור בקהילה, דיור במוסדות או דיור בבתי אבות.\n;;;;0.0;0.0;2.0;;;;24.0
781;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;733;6;\n;• תהליך משפטי כדי להגן על האדם: הזנחה (לא מטפלים טוב באדם) או נִיצּוּל (משתמשים ופוגעים באדם כדי שמישהו אחר ירוויח).\n;;;;0.0;0.0;2.0;;;;27.0
782;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;734;6;\n;• תהליך משפטי כדי לשמור על הזכויות בביטוח סיעודי: לבקש כסף או עזרה שנותנים לאנשים שקשה להם לדאוג לעצמם.\n;;;;0.0;0.0;2.0;;;;21.0
783;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;735;6;\n;• תהליך משפטי כדי להחליט על טיפול רפואי: להסכים או לא להסכים לטיפול. \n;;;;0.0;0.0;2.0;;;;15.0
784;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;736;6;\n;אפוטרופוס עלול לתת פחות חופש לאדם בתהליך של משפט.\n;;;;0.0;0.0;2.0;;;;10.0
785;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;737;6;\n;לכן, לפעמים יש צורך בהתאמות נוספות.\n;;;;0.0;0.0;2.0;;;;8.0
786;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;738;6;\n;למשל, לפעמים נציג של התהליך המשפטי מבקר במוסד שבו נמצא האדם עם המוגבלות.\n;;;;0.0;2.0;2.0;;;;15.0
787;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;739;6;\n;הנציג מכיר טוב יותר את האדם.\n;;;;0.0;0.0;2.0;;;;7.0
788;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;740;6;\n;כך, הנציג מבין טוב יותר אם האדם מסוגל להגיד מה הוא רוצה.\n;;;;0.0;0.0;2.0;;;;14.0
789;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;741;4;"ב-95% ויותר מן המקרים שממונה בהם אפוטרופוס לאדם, עמדתו של האדם אינה נשמעת כלל בהליך. זאת למרות הוראת חוק הכשרות המשפטית והאפוטרופסות, התשכ""ב-1962, הקובעת כי ""לפני מינוי אפוטרופוס לאדם, ישמע בית המשפט את דעת האדם אם הוא מסוגל להבין בדבר וניתן לברר דעתו"".\n";לפי החוק, בתהליך משפטי צריכים לשמוע מה האדם חושב בנושא, גם אם לאדם יש אפוטרופוס. למרות זאת, כמעט בכל המקרים שלאדם יש אפוטרופוס, בכלל לא שומעים מה האדם עצמו חושב בנושא של התהליך המשפטי.\n;1.0;True;;2.0;0.0;0.0;;True;;0.8490566037735849
790;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;742;6;\n;בִּמְקוֹם, בית המשפט מקבל רק מסמכים על האדם, מאנשי מקצוע שונים. למשל: • מסמך סיכום של נציג רשמי של המדינה • מסמך סיכום של עובד סוציאלי. \n;;;;0.0;2.0;2.0;;;;31.0
791;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;743;6;\n;לכן, לא שומעים מה אדם עם מוגבלות חושב בתהליך משפטי חשוב שקשור לעצמו. למשל: תהליך משפטי למינוי של אפוטרופוס לאדם.\n;;;;0.0;2.0;2.0;;;;24.0
792;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;744;6;\n;מה צריך לעשות?\n;;;;0.0;0.0;2.0;;;;4.0
793;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;745;1;על שר הרווחה ועל שרת המשפטים, בשיתוף עם משרד האוצר, לפעול בהקדם יחד לשינוי השיטה הנוהגת, ובה אין אדם עם מוגבלות נשמע בהליך משפטי בנושא כשרותו המשפטית אלא במקרים נדירים, דבר שאינו עולה בקנה אחד עם הדין.\n;שר הרווחה ושרת המשפטים, יחד עם משרד האוצר, צריכים לתקן את המצב.\n;0.0;False;;2.0;0.0;0.0;;False;;0.7674418604651163
794;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;746;6;\n;בכל תהליך משפטי, חשוב שישמעו מה האדם חושב.\n;;;;0.0;0.0;2.0;;;;10.0
795;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;747;6;\n;חשוב לשמוע מה האדם חושב גם אם לאדם יש מוגבלות.\n;;;;0.0;0.0;2.0;;;;11.0
796;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;5;748;6;\n;חשוב לשמוע מה האדם חושב גם אם לאדם יש אפוטרופוס.\n;;;;0.0;0.0;2.0;;;;11.0
797;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;749;1;ענישה ודרכי טיפול\n;דרכים לטיפול ועונשים \n;2.0;False;;0.0;0.0;0.0;;False;;0.75
798;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;750;6;\n;הפרק הזה עוסק בנושאים: • בעיות בהחלטה על דרכים לטיפול באדם • חסרוֹת (אין מספיק) מסגרות מתאימות לעונש ולטיפול בעיות בהחלטה על דרכים לטיפול באדם\n;;;;0.0;0.0;2.0;;;;28.0
799;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;751;5;המשנה לפרקליט המדינה (פלילי) לא החליט אם לאמץ את הצעתה של פרקליטת המחוז או לתת מענה אחר לבעיית הפיקוח והטלת הסנקציות על אנשים עם מוגבלות שכלית שלא שיתפו פעולה עם דרכי טיפול שנקבעו להם.\n;\n;;;;2.0;0.0;0.0;;;;0.9736842105263158
800;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;752;6;\n;תהליך פלילי של אדם עם מוגבלות (תהליך משפטי כשעוברים על החוק בצורה חמוּרה), יכול להסתיים בענישה.\n;;;;0.0;0.0;2.0;;;;20.0
801;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;753;6;\n;למשל: • מאסר בפועל (כלא) • עבודות שירות: עבודה בלי שכר (בלי כסף) במקומות שונים, כמו עבודה בבית אבות או עבודה בבית חולים.\n;;;;0.0;2.0;2.0;;;;31.0
802;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;754;6;\n;לפעמים, בית המשפט יכול להמליץ, בִּמְקוֹם או בנוסף לעונש, על הפנייה לטיפול.\n;;;;0.0;0.0;2.0;;;;16.0
803;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;754;6;\n;למשל: • אשפוז בבית חולים פסיכיאטרי (אם פסיכיאטר חושב שצריך אשפוז). • טיפול במסגרת מסוימת: הוֹסְטֵל, מרכז יום, מסגרת תעסוקה או מעון נעול (מקום שאדם גר בו, תוך הגבלה של החופש של האדם).\n;;;;0.0;2.0;2.0;;;;44.0
804;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;755;6;\n;טיפול בנאשם עם מוגבלות שכלית \n;;;;0.0;0.0;2.0;;;;5.0
805;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;756;6;\n;משרד הרווחה הוא משרד שמטפל באנשים שמגיעה להם עזרה לפי החוק.\n;;;;0.0;0.0;2.0;;;;12.0
806;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;757;2;ועדת האבחון במשרד הרווחה (להלן- ועדת האבחון) קובעת את דרך הטיפול הכללית בנאשם עם מוגבלות שכלית, והחלטתה מועברת לגורמים אחרים לאיתור מסגרות ספציפיות פנויות.\n;כשהנאשם הוא אדם עם מוגבלות שכלית, יש 2 מקומות שעובדים על ההמלצה של טיפול במסגרת:  ועדת האבחון במשרד הרווחה מחליטה על דרך הטיפול. • נציגים מהרווחה אחראים למצוא מסגרת פנויה מתאימה, לפי ההחלטה של ועדת האבחון.\n;0.0;True;;0.0;1.0;1.0;;False;;1.103448275862069
807;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;758;2;כששני גורמים מטפלים בנפרד, זה בקביעתן של דרכי טיפול וזה באיתור מסגרות מתאימות, קיים חשש שנאשמים מופנים למסגרות שאינן מתאימות להם, או שמתעכבת מציאת מסגרת מתאימה ופנויה עבורם, כך שנאשמים עם מוגבלות שכלית נאלצים להישאר במעצר.\n;כשיש 2 מקומות שונים שעובדים על ההמלצה לטיפול באדם עם מוגבלות שכלית, זה עלול ליצור בעיות: • הפנייה למסגרת לא מתאימה. • הטיפול מתעכב (לוקח הרבה זמן לקבל תשובה), ולכן האדם צריך להישאר במעצר (בכלא) זמן ארוך יותר (עד שמוצאים מסגרת מתאימה).\n;0.0;True;;0.0;1.0;2.0;;False;;1.0714285714285714
808;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;759;6;\n;מה צריך לעשות? \n;;;;0.0;0.0;2.0;;;;4.0
809;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;760;6;\n;חשוב שיהיה תיאום (סדר, תקשורת) בין ועדת האבחון ובין הגורמים שמחפשים מסגרות לטיפול לאדם עם מוגבלות.\n;;;;0.0;0.0;2.0;;;;20.0
810;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;761;6;\n;כך, האדם יגיע למסגרת הכי מתאימה.\n;;;;0.0;0.0;2.0;;;;8.0
811;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;762;6;\n;כך, הטיפול בתהליך יוכל להיות קצר יותר, והאדם יוכל להישאר במעצר (בכלא) זמן קצר יותר.\n;;;;0.0;0.0;2.0;;;;20.0
812;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;763;6;\n;טיפול בנאשם עם כמה מוגבלויות שונות\n;;;;0.0;0.0;2.0;;;;6.0
813;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;764;6;\n;יש אנשים שיש להם כמה מוגבלויות שונות.\n;;;;0.0;0.0;2.0;;;;8.0
814;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;765;6;\n;למשל, אדם שיש לו מוגבלות שכלית וגם מתמודד עם מגבלה נפשית.\n;;;;0.0;2.0;2.0;;;;13.0
815;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;766;2;בעניינם של אנשים עם ריבוי מוגבלויות, ובפרט אנשים עם מוגבלות שכלית ונפשית, בית המשפט מפנה את האדם למשרדי הרווחה והבריאות לצורך קבלת החלטה מי הגורם שיטפל בהם.\n;כשלאדם יש כמה מוגבלויות, בית המשפט מפנה את האדם לשני מקומות: משרד הרווחה ומשרד הבריאות. בשני המקומות מחליטים מי הגורם (הארגון) שיטפל באדם.\n;2.0;True;;1.0;0.0;2.0;;False;;0.7419354838709677
816;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;767;2;ולכן, קורה לא אחת שפנייה לשני הגורמים המומחים, מביאה לקבלת החלטות מקצועיות סותרות או לעיכוב בטיפול ובקביעת המסגרת המתאימה.\n;בגלל שמשרד הרווחה ומשרד הבריאות הם שני מקומות שונים, לפעמים יש בעיות: • המשרדים מחליטים החלטות סותרות (הפוכות) אחת מהשנייה. • הטיפול מתעכב (לוקח הרבה זמן לקבל תשובה), ולכן לוקח זמן למצוא מסגרת מתאימה.\n;0.0;True;;0.0;1.0;2.0;;False;;1.7391304347826086
817;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;768;6;\n;מה צריך לעשות?\n;;;;0.0;0.0;2.0;;;;4.0
818;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;769;1;על משרדי המשפטים, הרווחה והבריאות לשקול קביעתו של מנגנון לזיהוי מוקדם של המקרים המורכבים ביותר של אנשים עם ריבוי מוגבלויות שיצריכו הכרעה בדבר זהות המשרד המטפל בוועדה בין-משרדית. \n;משרד המשפטים, משרד הרווחה ומשרד הבריאות צריכים להחליט על שיטה לזהות מהר מקרים מורכבים (קשים) של אנשים עם כמה מוגבלויות.\n;1.0;False;;2.0;0.0;2.0;;False;;0.7741935483870968
819;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;770;6;\n;כך, במקרים מורכבים יותר אפשר לעשות ועדה עם נציגים מכל משרד.\n;;;;0.0;0.0;2.0;;;;13.0
820;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;771;6;\n;הועדה תחליט יחד מהר יותר - איזה משרד יטפל באדם.\n;;;;0.0;0.0;2.0;;;;11.0
821;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;772;2;עליהם לשקול גם הסדרתו של מנגנון היוועצות בין הגורמים המומחים, כדי למנוע סתירות ולצורך קבלת החלטות מיטביות על האבחון ועל מסגרת טיפולית רלוונטית. \n;בנוסף, כדאי למצוא דרך שהמשרדים יתייעצו (יחשבו) אחד עם השני. כך, יתקבלו פחות החלטות סותרות (הפוכות) אחת מהשנייה לגבי אותו אדם. כך, יתקבלו החלטות נכונות יותר על האבחון ועל מסגרת מתאימה לטיפול.\n;0.0;True;;0.0;1.0;2.0;;False;;1.3461538461538463
822;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;773;6;\n;חסרוֹת (אין מספיק) מסגרות מתאימות לעונש ולטיפול \n;;;;0.0;0.0;2.0;;;;9.0
823;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;774;2;יש מחסור במסגרות ענישה וטיפול המתאימות לאנשים עם מוגבלות שביצעו עבירה.\n;אנשים עם מוגבלות שעשו עבירה (פשע) צריכים מסגרת שמתאימה להם לעונש ולטיפול. למרות זאת, אין מספיק מסגרות לעונש ולטיפול שמתאימות לאנשים עם מוגבלות.\n;1.0;True;;0.0;1.0;2.0;;False;;1.9230769230769231
824;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;775;1;בהיעדר מסגרת מתאימה נמצאו אנשים עם מוגבלות שהוחזקו תקופה ארוכה במעון נעול, נשלחו למאסר בתנאים שאינם הולמים את מצבם, או שוחררו ללא ענישה וטיפול, למרות הצורך בהגבלת חירותם.\n;לכן, כשאין מסגרת מתאימה לעונש ולטיפול, אנשים עם מוגבלות: • עוברים תקופה ארוכה במעון נעול (מקום שאדם גר בו, תוך הגבלה של החופש של האדם) • עוברים מאסר (כלא) בתנאים שלא מתאימים למוגבלות של האדם • משתחררים (הולכים הביתה), בלי עונש או טיפול\n;1.0;False;;2.0;1.0;2.0;;False;;1.303030303030303
825;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;776;6;\n;המצב הזה לא טוב.\n;;;;0.0;0.0;2.0;;;;5.0
826;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;777;6;\n;אנשים עם מוגבלות שמגיעים לכלא לא מתאים עלולים להיפגע או לעבור נִיצּוּל.\n;;;;0.0;0.0;2.0;;;;13.0
827;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;778;6;\n;ניצול הוא כשאסיר אחר משתמש ופוגע באדם עם המוגבלות כדי שהאסיר האחר ירוויח או יקבל דבר שהוא רוצה.\n;;;;0.0;0.0;2.0;;;;19.0
828;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;779;6;\n;אנשים עם מוגבלות שמשתחררים, בלי עונש או טיפול, עלולים לפגוע באנשים אחרים, או בעצמם.\n;;;;0.0;0.0;2.0;;;;18.0
829;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;780;6;\n;מה צריך לעשות? \n;;;;0.0;0.0;2.0;;;;4.0
830;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;6;781;1;על משרד הרווחה, בשיתוף משרד המשפטים, משרד הבריאות וגורמי האכיפה הרלוונטיים למפות את כלל דרכי הענישה והטיפול הקיימים לאנשים עם מוגבלות שביצעו עבירה, ואת סוגי מסגרות הענישה והטיפול החסרות ומספרן, ולבנות תוכנית עבודה מפורטת להקמתן. \n;משרד הרווחה, יחד עם משרד המשפטים, משרד הבריאות וגורמי האכיפה המתאימים (מקומות שאחראים לשמור על החוק, כמו המשטרה ושירות בתי הסוהר) צריכים לבדוק: • מהן הדרכים שקיימות כרגע לעונש ולטיפול לאנשים עם מוגבלות שביצעו עבירה? • אילו מסגרות לעונש ולטיפול חסרות, וכמה? • מה צריך לעשות כדי לפתוח מסגרות מתאימות שחסרות?\n;0.0;False;;2.0;1.0;2.0;;False;;1.0975609756097562
831;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;782;1;"התאמות נגישות לשירות הניתן על ידי שב""ס\n";התאמות נגישוּת השירות בשירות בתי הסוהר (כלא) \n;1.0;False;;0.0;1.0;2.0;;False;;1.0
832;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;783;6;\n;הפרק הזה עוסק בנושאים: • בעיות בהתאמה של נהלים (הוראות) ובלימודים של העובדים בנושא נגישות השירות. • התאמות נגישוּת במקומות לעונש ולטיפול.\n;;;;0.0;0.0;2.0;;;;27.0
833;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;784;6;\n;בעיות בהתאמה של נהלים (הוראות) ובלימודים של העובדים בנושא נגישוּת השירות\n;;;;0.0;0.0;2.0;;;;13.0
834;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;785;2;"רק באוגוסט 2018, ארבע שנים לאחר המועד שנקבע בחוק, החל שב""ס בהיערכות ראשונית להתאמות הנגישות לשירות במתקניו.\n";שירות בתי הסוהר התחיל להתכונן להתאמות נגישוּת לשירות בשנת 2018. ההכנות התחילו באיחור של 4 שנים מהזמן שקבוע בחוק.\n;4.0;True;;0.0;0.0;0.0;;False;;0.9523809523809523
835;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;786;2;התאמות נגישות לאסירים עם מוגבלות נערכו באופן פרטני בלבד ובמקרים ספורים.\n;שירות בתי הסוהר דאג להתאמות נגישוּת לאסירים עם מוגבלות רק במעט מקרים. ההתאמות שעשו בבתי הסוהר היו באופן פרטני (אישי למקרים מסוימים), ולכן אין בבתי הסוהר התאמות לכל המוגבלויות.\n;0.0;True;;0.0;1.0;2.0;;False;;2.1538461538461537
836;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;787;6;\n;מה צריך לעשות? \n;;;;0.0;0.0;2.0;;;;4.0
837;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;788;2;"על שב""ס להשלים את התאמות הנגישות לאסירים עם מוגבלות ולהכשיר את עובדיו בנושא כנדרש בדין.\n";• שירות בתי הסוהר צריך לדאוג להתאמות נגישוּת לאסירים עם מוגבלות. • שירות בתי הסוהר צריך ללמד את העובדים איך לתת שרות נגיש, לפי החוק.\n;3.0;True;;0.0;1.0;1.0;;False;;1.3529411764705883
838;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;789;6;\n;התאמות נגישוּת במקומות לעונש ולטיפול\n;;;;0.0;0.0;2.0;;;;5.0
839;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;790;6;\n;עבודות שירות\n;;;;0.0;0.0;2.0;;;;2.0
840;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;791;6;\n;כשבית המשפט מחליט שאדם אשם בעבירה (פשע), בית המשפט יכול לתת לאדם עונש כמו עבודות שירות.\n;;;;0.0;0.0;2.0;;;;20.0
841;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;792;6;\n;עבודת שירות היא עבודה בלי שכר (בלי כסף) במקומות שונים, כמו בית אבות או בית חולים, במשך תקופה שבית המשפט מחליט.\n;;;;0.0;0.0;2.0;;;;26.0
842;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;793;6;\n;המערך לעבודות שירות הוא מקום שאחראי על עבודות שירות.\n;;;;0.0;0.0;2.0;;;;10.0
843;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;794;6;\n;המערך לעבודות שירות שולח אנשים שמקבלים עונש עבודות שירות למקומות עבודה.\n;;;;0.0;0.0;2.0;;;;12.0
844;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;795;6;\n;במערך לעבודות שירות יש 480 מקומות לעבודות שירות.\n;;;;0.0;0.0;2.0;;;;9.0
845;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;796;6;\n;מתוכם, רק 43 ממקומות העבודה, שהם כ-9% (9 אחוזים, חלק קטן), מתאימים לעבודות שירות של אנשים עם מוגבלות.\n;;;;0.0;0.0;2.0;;;;26.0
846;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;797;6;\n;מה צריך לעשות? \n;;;;0.0;0.0;2.0;;;;4.0
847;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;798;2;"על הממונה על עבודות השירות בשב""ס לפעול לאיתורם של מקומות תעסוקה נוספים לריצוי עבודות שירות המותאמים לאנשים עם מוגבלות, ולהרחיב את מקומות התעסוקה במוסדות שלטוניים וציבוריים. \n";האחראית על עבודות השירות בשירות בתי הסוהר צריכה: • למצוא עוד מקומות שמתאימים לעבודות שירות של אנשים עם מוגבלות במקומות בהם יש עבודות שירות כיום. • למצוא מקומות עבודה חדשים שיכולים להתאים לעבודות שירות של אנשים עם מוגבלות.\n;1.0;True;;0.0;1.0;1.0;;False;;1.1724137931034482
848;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;799;6;\n;בעיות בהתאמה של עבודות שירות \n;;;;0.0;0.0;2.0;;;;5.0
849;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;800;6;\n;עבודת שירות היא עבודה בלי שכר (בלי כסף) במקומות שונים, כמו בית אבות או בית חולים.\n;;;;0.0;0.0;2.0;;;;20.0
850;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;801;1;יש מחסור במסגרות לעבודות שירות מותאמות למוגבלויות השונות לאנשים עם מוגבלות.\n;חסרות מסגרות לעבודות שירות שמתאימות לאנשים עם מוגבלות.\n;1.0;False;;2.0;0.0;0.0;;False;;0.46153846153846156
851;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;802;2;"בידי הממונה על עבודות השירות בשב""ס אין נתונים מעודכנים על מספרם של עובדי השירות עם מוגבלות וסוג מוגבלותם, ואין בידיה ריכוז נתונים אודות מקומות תעסוקה פוטנציאליים לעבודות שירות מותאמות. \n";לפי הבדיקה, לאחראית על עבודות השירות בשירות בתי הסוהר אין מספיק מידע על: • כמה עובדים עם מוגבלות עושים עבודות שירות. • סוג המוגבלות של העובדים עם מוגבלות שעושים עבודות שירות. • מקומות אפשריים לעבודות שירות שמתאימות לאנשים עם מוגבלות.\n;4.0;True;;0.0;1.0;1.0;;False;;1.09375
852;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;803;6;\n;מאסר בפועל (כלא) \n;;;;0.0;0.0;2.0;;;;5.0
853;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;804;6;\n;אגף שמתאים לאנשים עם מוגבלוּת \n;;;;0.0;0.0;2.0;;;;5.0
854;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;805;6;\n;כשאדם מגיע לכלא, שירות בתי הסוהר מחליט לאיזה אגף (מחלקה) לשלוח את האדם: ז• אגף מתאים לאנשים עם מוגבלות • אגף רגיל • אגף עם תנאים של הפרדה (כשהאסיר נמצא לבד או רק עם אסיר אחד, ורוב הזמן מופרד מאסירים אחרים).\n;;;;0.0;0.0;2.0;;;;50.0
855;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;806;1;"לשב""ס אין נתונים מלאים על אנשים עם מוגבלות המוחזקים במתקניו, לפי סוג מוגבלותם.\n";לשירות בתי הסוהר אין מספיק מידע על אנשים עם מוגבלות שבבתי הסוהר.\n;2.0;False;;1.0;0.0;0.0;;False;;0.6875
856;הבטחת זכויות של אנשים עם מוגבלות בהליכים משפטיים - דוח מבקר המדינה 181;7;807;2;"בשב""ס יש מחסור גדול באגפים מותאמים לגברים בגירים עם מוגבלות, ואין כלל אגפים מותאמים לנשים ולקטינים. \n";חסרים מקומות פנויים באגפים שמתאימים לגברים בוגרים עם מוגבלות. אין בכלל אגפים שמתאימים לנשים ולקטינים (אנשים מתחת לגיל 18) עם מוגבלות.\n;3.0;True;;0.0;1.0;2.0;;False;;0.9473684210526315
